CancerRegShortName;CancerRegId;CancerRegName;Distribuerbar;POS_ADDRESS_COUNTRY;POS_ADDRESS_STREET;POS_ADDRESS_ZIP;POS_ADDRESS_CITY;UnitDescription;POS_SHORTNAME;UnitId;UnitCode;POS_CONTACT_EMAIL;POS_CONTACT_NAME;POS_CONTACT_PHONE;UnitName;POS_DIRECTOR_EMAIL;POS_DIRECTOR_NAME;POS_DIRECTOR_PHONE;ParentDescription;ParentShortName;ParentPosId;ParentPosCode;ParentDeliveryCode;ParentPosName;IsReporting;Leveranskod;PosLevel;OrgEnabled;ORG_SHORTNAME;OrgId;OrgName;PosEnabled;PosId;PosCode;PosNameWithCode;PosName;RegionId;RegionName;TopPosDescription;TopPosShortName;TopPosId;TopPosCode;TopPosName
;;;False;;;;;Inläst från fil med historiska enheter;;13576;104;;;;;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;104;3;True;OC;1;OC;False;13576;3 - 99999 - 104;OC Sydost (3) - Okänt/utländskt sjuk (99999) -  (104);OC Sydost - Okänt/utländskt sjuk - ;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13577;111;;;;Lung med klin;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;111;3;True;OC;1;OC;False;13577;3 - 99999 - 111;OC Sydost (3) - Okänt/utländskt sjuk (99999) - Lung med klin (111);OC Sydost - Okänt/utländskt sjuk - Lung med klin;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13578;121;;;;Infektionskliniken;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;121;3;True;OC;1;OC;False;13578;3 - 99999 - 121;OC Sydost (3) - Okänt/utländskt sjuk (99999) - Infektionskliniken (121);OC Sydost - Okänt/utländskt sjuk - Infektionskliniken;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13579;241;;;;Långvård/Geriatrik k;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;241;3;True;OC;1;OC;False;13579;3 - 99999 - 241;OC Sydost (3) - Okänt/utländskt sjuk (99999) - Långvård/Geriatrik k (241);OC Sydost - Okänt/utländskt sjuk - Långvård/Geriatrik k;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13580;301;;;;Kirurgkliniken;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;301;3;True;OC;1;OC;False;13580;3 - 99999 - 301;OC Sydost (3) - Okänt/utländskt sjuk (99999) - Kirurgkliniken (301);OC Sydost - Okänt/utländskt sjuk - Kirurgkliniken;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13581;302;;;;;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;302;3;True;OC;1;OC;False;13581;3 - 99999 - 302;OC Sydost (3) - Okänt/utländskt sjuk (99999) -  (302);OC Sydost - Okänt/utländskt sjuk - ;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13582;361;;;;;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;361;3;True;OC;1;OC;False;13582;3 - 99999 - 361;OC Sydost (3) - Okänt/utländskt sjuk (99999) -  (361);OC Sydost - Okänt/utländskt sjuk - ;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13583;451;;;;Kvinnoklin;;;;Inläst från fil med historiska enheter;;2168;99999;99999;Okänt/utländskt sjuk;False;451;3;True;OC;1;OC;False;13583;3 - 99999 - 451;OC Sydost (3) - Okänt/utländskt sjuk (99999) - Kvinnoklin (451);OC Sydost - Okänt/utländskt sjuk - Kvinnoklin;;;;3;4;3;OC Sydost
;;;False;;;;;Inläst från fil med historiska enheter;;13584;999;;;;Klinik saknas;;;;Inläst från fil med historiska enheter;;6856;99999;99999;Okänt/utländskt sjuk;False;999;3;True;OC;1;OC;False;13584;4 - 99999 - 999;OC Syd (4) - Okänt/utländskt sjuk (99999) - Klinik saknas (999);OC Syd - Okänt/utländskt sjuk - Klinik saknas;;;;4;3;4;OC Syd
;;;False;;;;;Inläst från fil med historiska enheter;;13585;016;;;;;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;016;3;True;OC;1;OC;False;13585;5 - 99999 - 016;OC Väst (5) - Okänt/utländskt sjuk (99999) -  (016);OC Väst - Okänt/utländskt sjuk - ;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13586;101;;;;Med klin;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;101;3;True;OC;1;OC;False;13586;5 - 99999 - 101;OC Väst (5) - Okänt/utländskt sjuk (99999) - Med klin (101);OC Väst - Okänt/utländskt sjuk - Med klin;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13587;111;;;;Lung med klin;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;111;3;True;OC;1;OC;False;13587;5 - 99999 - 111;OC Väst (5) - Okänt/utländskt sjuk (99999) - Lung med klin (111);OC Väst - Okänt/utländskt sjuk - Lung med klin;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13588;241;;;;Långvård/Geriatrik k;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;241;3;True;OC;1;OC;False;13588;5 - 99999 - 241;OC Väst (5) - Okänt/utländskt sjuk (99999) - Långvård/Geriatrik k (241);OC Väst - Okänt/utländskt sjuk - Långvård/Geriatrik k;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13589;301;;;;Kirurgkliniken;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;301;3;True;OC;1;OC;False;13589;5 - 99999 - 301;OC Väst (5) - Okänt/utländskt sjuk (99999) - Kirurgkliniken (301);OC Väst - Okänt/utländskt sjuk - Kirurgkliniken;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13590;451;;;;Kvinnoklin;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;451;3;True;OC;1;OC;False;13590;5 - 99999 - 451;OC Väst (5) - Okänt/utländskt sjuk (99999) - Kvinnoklin (451);OC Väst - Okänt/utländskt sjuk - Kvinnoklin;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13591;521;;;;Öron-näsa-hals kliniken;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;521;3;True;OC;1;OC;False;13591;5 - 99999 - 521;OC Väst (5) - Okänt/utländskt sjuk (99999) - Öron-näsa-hals kliniken (521);OC Väst - Okänt/utländskt sjuk - Öron-näsa-hals kliniken;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13592;999;;;;Klinik saknas;;;;Inläst från fil med historiska enheter;;2275;99999;99999;Okänt/utländskt sjuk;False;999;3;True;OC;1;OC;False;13592;5 - 99999 - 999;OC Väst (5) - Okänt/utländskt sjuk (99999) - Klinik saknas (999);OC Väst - Okänt/utländskt sjuk - Klinik saknas;;;;5;2;5;OC Väst
;;;False;;;;;Inläst från fil med historiska enheter;;13593;016;;;;;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;016;3;True;OC;1;OC;False;13593;6 - 99999 - 016;OC Norr (6) - Okänt/utländskt sjuk (99999) -  (016);OC Norr - Okänt/utländskt sjuk - ;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13594;064;;;;;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;064;3;True;OC;1;OC;False;13594;6 - 99999 - 064;OC Norr (6) - Okänt/utländskt sjuk (99999) -  (064);OC Norr - Okänt/utländskt sjuk - ;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13595;101;;;;Med klin;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;101;3;True;OC;1;OC;False;13595;6 - 99999 - 101;OC Norr (6) - Okänt/utländskt sjuk (99999) - Med klin (101);OC Norr - Okänt/utländskt sjuk - Med klin;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13596;103;;;;;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;103;3;True;OC;1;OC;False;13596;6 - 99999 - 103;OC Norr (6) - Okänt/utländskt sjuk (99999) -  (103);OC Norr - Okänt/utländskt sjuk - ;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13597;111;;;;Lung med klin;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;111;3;True;OC;1;OC;False;13597;6 - 99999 - 111;OC Norr (6) - Okänt/utländskt sjuk (99999) - Lung med klin (111);OC Norr - Okänt/utländskt sjuk - Lung med klin;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13598;121;;;;Infektionskliniken;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;121;3;True;OC;1;OC;False;13598;6 - 99999 - 121;OC Norr (6) - Okänt/utländskt sjuk (99999) - Infektionskliniken (121);OC Norr - Okänt/utländskt sjuk - Infektionskliniken;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13599;211;;;;Hudkliniken;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;211;3;True;OC;1;OC;False;13599;6 - 99999 - 211;OC Norr (6) - Okänt/utländskt sjuk (99999) - Hudkliniken (211);OC Norr - Okänt/utländskt sjuk - Hudkliniken;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13600;241;;;;Långvård/Geriatrik k;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;241;3;True;OC;1;OC;False;13600;6 - 99999 - 241;OC Norr (6) - Okänt/utländskt sjuk (99999) - Långvård/Geriatrik k (241);OC Norr - Okänt/utländskt sjuk - Långvård/Geriatrik k;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13601;301;;;;Kirurgkliniken;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;301;3;True;OC;1;OC;False;13601;6 - 99999 - 301;OC Norr (6) - Okänt/utländskt sjuk (99999) - Kirurgkliniken (301);OC Norr - Okänt/utländskt sjuk - Kirurgkliniken;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13602;311;;;;Ortopedisk kirurgi;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;311;3;True;OC;1;OC;False;13602;6 - 99999 - 311;OC Norr (6) - Okänt/utländskt sjuk (99999) - Ortopedisk kirurgi (311);OC Norr - Okänt/utländskt sjuk - Ortopedisk kirurgi;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13603;341;;;;Thoraxkirurgi;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;341;3;True;OC;1;OC;False;13603;6 - 99999 - 341;OC Norr (6) - Okänt/utländskt sjuk (99999) - Thoraxkirurgi (341);OC Norr - Okänt/utländskt sjuk - Thoraxkirurgi;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13604;451;;;;Kvinnoklin;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;451;3;True;OC;1;OC;False;13604;6 - 99999 - 451;OC Norr (6) - Okänt/utländskt sjuk (99999) - Kvinnoklin (451);OC Norr - Okänt/utländskt sjuk - Kvinnoklin;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13605;521;;;;Öron-näsa-hals kliniken;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;521;3;True;OC;1;OC;False;13605;6 - 99999 - 521;OC Norr (6) - Okänt/utländskt sjuk (99999) - Öron-näsa-hals kliniken (521);OC Norr - Okänt/utländskt sjuk - Öron-näsa-hals kliniken;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13606;646;;;;;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;646;3;True;OC;1;OC;False;13606;6 - 99999 - 646;OC Norr (6) - Okänt/utländskt sjuk (99999) -  (646);OC Norr - Okänt/utländskt sjuk - ;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13607;999;;;;Klinik saknas;;;;Inläst från fil med historiska enheter;;2400;99999;99999;Okänt/utländskt sjuk;False;999;3;True;OC;1;OC;False;13607;6 - 99999 - 999;OC Norr (6) - Okänt/utländskt sjuk (99999) - Klinik saknas (999);OC Norr - Okänt/utländskt sjuk - Klinik saknas;;;;6;1;6;OC Norr
;;;False;;;;;Inläst från fil med historiska enheter;;13608;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5131;101026;101026;;False;011;3;True;OC;1;OC;False;13608;1 - 101026 - 011;OC Sthlm/Gotland (1) -  (101026) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland -  - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13609;101;;;;MEDICINKLIN/MOTTAGN;;;;Inläst från fil med historiska enheter;;5131;101026;101026;;False;101;3;True;OC;1;OC;False;13609;1 - 101026 - 101;OC Sthlm/Gotland (1) -  (101026) - MEDICINKLIN/MOTTAGN (101);OC Sthlm/Gotland -  - MEDICINKLIN/MOTTAGN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13610;301;;;;KIRURGKLINIK/MOTT;;;;Inläst från fil med historiska enheter;;5131;101026;101026;;False;301;3;True;OC;1;OC;False;13610;1 - 101026 - 301;OC Sthlm/Gotland (1) -  (101026) - KIRURGKLINIK/MOTT (301);OC Sthlm/Gotland -  - KIRURGKLINIK/MOTT;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13611;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5131;101026;101026;;False;999;3;True;OC;1;OC;False;13611;1 - 101026 - 999;OC Sthlm/Gotland (1) -  (101026) - KLINIK SAKNAS (999);OC Sthlm/Gotland -  - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13612;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5132;101036;101036;;False;011;3;True;OC;1;OC;False;13612;1 - 101036 - 011;OC Sthlm/Gotland (1) -  (101036) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland -  - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13613;451;;;;KVINNOKLINIKEN;;;;Inläst från fil med historiska enheter;;5132;101036;101036;;False;451;3;True;OC;1;OC;False;13613;1 - 101036 - 451;OC Sthlm/Gotland (1) -  (101036) - KVINNOKLINIKEN (451);OC Sthlm/Gotland -  - KVINNOKLINIKEN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13614;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5132;101036;101036;;False;999;3;True;OC;1;OC;False;13614;1 - 101036 - 999;OC Sthlm/Gotland (1) -  (101036) - KLINIK SAKNAS (999);OC Sthlm/Gotland -  - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13615;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5133;101037;101037;;False;011;3;True;OC;1;OC;False;13615;1 - 101037 - 011;OC Sthlm/Gotland (1) -  (101037) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland -  - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13616;451;;;;KVINNOKLINIKEN;;;;Inläst från fil med historiska enheter;;5133;101037;101037;;False;451;3;True;OC;1;OC;False;13616;1 - 101037 - 451;OC Sthlm/Gotland (1) -  (101037) - KVINNOKLINIKEN (451);OC Sthlm/Gotland -  - KVINNOKLINIKEN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13617;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5133;101037;101037;;False;999;3;True;OC;1;OC;False;13617;1 - 101037 - 999;OC Sthlm/Gotland (1) -  (101037) - KLINIK SAKNAS (999);OC Sthlm/Gotland -  - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13618;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5134;101039;101039;VC Liljeholmen;False;011;3;True;OC;1;OC;False;13618;1 - 101039 - 011;OC Sthlm/Gotland (1) - VC Liljeholmen (101039) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland - VC Liljeholmen - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13619;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5134;101039;101039;VC Liljeholmen;False;999;3;True;OC;1;OC;False;13619;1 - 101039 - 999;OC Sthlm/Gotland (1) - VC Liljeholmen (101039) - KLINIK SAKNAS (999);OC Sthlm/Gotland - VC Liljeholmen - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13620;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5135;101042;101042;;False;011;3;True;OC;1;OC;False;13620;1 - 101042 - 011;OC Sthlm/Gotland (1) -  (101042) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland -  - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13621;211;;;;HUDKLINIK/MOTTAGNING;;;;Inläst från fil med historiska enheter;;5135;101042;101042;;False;211;3;True;OC;1;OC;False;13621;1 - 101042 - 211;OC Sthlm/Gotland (1) -  (101042) - HUDKLINIK/MOTTAGNING (211);OC Sthlm/Gotland -  - HUDKLINIK/MOTTAGNING;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13622;311;;;;ORTOPEDKLIN/SARKOMC.;;;;Inläst från fil med historiska enheter;;5135;101042;101042;;False;311;3;True;OC;1;OC;False;13622;1 - 101042 - 311;OC Sthlm/Gotland (1) -  (101042) - ORTOPEDKLIN/SARKOMC. (311);OC Sthlm/Gotland -  - ORTOPEDKLIN/SARKOMC.;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13623;451;;;;KVINNOKLINIKEN;;;;Inläst från fil med historiska enheter;;5135;101042;101042;;False;451;3;True;OC;1;OC;False;13623;1 - 101042 - 451;OC Sthlm/Gotland (1) -  (101042) - KVINNOKLINIKEN (451);OC Sthlm/Gotland -  - KVINNOKLINIKEN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13624;731;;;;RÖNTGENMOTTAGNING;;;;Inläst från fil med historiska enheter;;5135;101042;101042;;False;731;3;True;OC;1;OC;False;13624;1 - 101042 - 731;OC Sthlm/Gotland (1) -  (101042) - RÖNTGENMOTTAGNING (731);OC Sthlm/Gotland -  - RÖNTGENMOTTAGNING;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13625;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5135;101042;101042;;False;999;3;True;OC;1;OC;False;13625;1 - 101042 - 999;OC Sthlm/Gotland (1) -  (101042) - KLINIK SAKNAS (999);OC Sthlm/Gotland -  - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13626;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5136;101044;101044;Skärholmens vårdcentral;False;011;3;True;OC;1;OC;False;13626;1 - 101044 - 011;OC Sthlm/Gotland (1) - Skärholmens vårdcentral (101044) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland - Skärholmens vårdcentral - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13627;431;;;;GYN MOTTAGNING;;;;Inläst från fil med historiska enheter;;5136;101044;101044;Skärholmens vårdcentral;False;431;3;True;OC;1;OC;False;13627;1 - 101044 - 431;OC Sthlm/Gotland (1) - Skärholmens vårdcentral (101044) - GYN MOTTAGNING (431);OC Sthlm/Gotland - Skärholmens vårdcentral - GYN MOTTAGNING;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13628;451;;;;KVINNOKLINIKEN;;;;Inläst från fil med historiska enheter;;5136;101044;101044;Skärholmens vårdcentral;False;451;3;True;OC;1;OC;False;13628;1 - 101044 - 451;OC Sthlm/Gotland (1) - Skärholmens vårdcentral (101044) - KVINNOKLINIKEN (451);OC Sthlm/Gotland - Skärholmens vårdcentral - KVINNOKLINIKEN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13629;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5136;101044;101044;Skärholmens vårdcentral;False;999;3;True;OC;1;OC;False;13629;1 - 101044 - 999;OC Sthlm/Gotland (1) - Skärholmens vårdcentral (101044) - KLINIK SAKNAS (999);OC Sthlm/Gotland - Skärholmens vårdcentral - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13630;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5137;101046;101046;;False;011;3;True;OC;1;OC;False;13630;1 - 101046 - 011;OC Sthlm/Gotland (1) -  (101046) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland -  - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13631;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5137;101046;101046;;False;999;3;True;OC;1;OC;False;13631;1 - 101046 - 999;OC Sthlm/Gotland (1) -  (101046) - KLINIK SAKNAS (999);OC Sthlm/Gotland -  - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13632;101;;;;MEDICINKLIN/MOTTAGN;;;;Inläst från fil med historiska enheter;;5138;101047;101047;;False;101;3;True;OC;1;OC;False;13632;1 - 101047 - 101;OC Sthlm/Gotland (1) -  (101047) - MEDICINKLIN/MOTTAGN (101);OC Sthlm/Gotland -  - MEDICINKLIN/MOTTAGN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13633;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5138;101047;101047;;False;999;3;True;OC;1;OC;False;13633;1 - 101047 - 999;OC Sthlm/Gotland (1) -  (101047) - KLINIK SAKNAS (999);OC Sthlm/Gotland -  - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13634;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5139;101048;101048;Gubbängens vårdcentral;False;011;3;True;OC;1;OC;False;13634;1 - 101048 - 011;OC Sthlm/Gotland (1) - Gubbängens vårdcentral (101048) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland - Gubbängens vårdcentral - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13635;451;;;;KVINNOKLINIKEN;;;;Inläst från fil med historiska enheter;;5139;101048;101048;Gubbängens vårdcentral;False;451;3;True;OC;1;OC;False;13635;1 - 101048 - 451;OC Sthlm/Gotland (1) - Gubbängens vårdcentral (101048) - KVINNOKLINIKEN (451);OC Sthlm/Gotland - Gubbängens vårdcentral - KVINNOKLINIKEN;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13636;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5139;101048;101048;Gubbängens vårdcentral;False;999;3;True;OC;1;OC;False;13636;1 - 101048 - 999;OC Sthlm/Gotland (1) - Gubbängens vårdcentral (101048) - KLINIK SAKNAS (999);OC Sthlm/Gotland - Gubbängens vårdcentral - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13637;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5140;101049;101049;;False;011;3;True;OC;1;OC;False;13637;1 - 101049 - 011;OC Sthlm/Gotland (1) -  (101049) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland -  - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13638;301;;;;KIRURGKLINIK/MOTT;;;;Inläst från fil med historiska enheter;;5140;101049;101049;;False;301;3;True;OC;1;OC;False;13638;1 - 101049 - 301;OC Sthlm/Gotland (1) -  (101049) - KIRURGKLINIK/MOTT (301);OC Sthlm/Gotland -  - KIRURGKLINIK/MOTT;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13639;311;;;;ORTOPEDKLIN/SARKOMC.;;;;Inläst från fil med historiska enheter;;5140;101049;101049;;False;311;3;True;OC;1;OC;False;13639;1 - 101049 - 311;OC Sthlm/Gotland (1) -  (101049) - ORTOPEDKLIN/SARKOMC. (311);OC Sthlm/Gotland -  - ORTOPEDKLIN/SARKOMC.;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13640;999;;;;KLINIK SAKNAS;;;;Inläst från fil med historiska enheter;;5140;101049;101049;;False;999;3;True;OC;1;OC;False;13640;1 - 101049 - 999;OC Sthlm/Gotland (1) -  (101049) - KLINIK SAKNAS (999);OC Sthlm/Gotland -  - KLINIK SAKNAS;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13641;011;;;;VÅRDCENTRAL/HLM;;;;Inläst från fil med historiska enheter;;5142;101050;101050;;False;011;3;True;OC;1;OC;False;13641;1 - 101050 - 011;OC Sthlm/Gotland (1) -  (101050) - VÅRDCENTRAL/HLM (011);OC Sthlm/Gotland -  - VÅRDCENTRAL/HLM;;;;1;6;1;OC Sthlm/Gotland
;;;False;;;;;Inläst från fil med historiska enheter;;13642;241;;;;SERVICEHUS;;;;Inläst från fil med historiska enheter;;5142;101050;101050;;False;241;3;True;OC;1;OC;False;13642;1 - 101050 - 241;OC Sthlm/Gotland (1) -  (101050) - SERVICEHUS (241);OC Sthlm/Gotland -  - SERVICEHUS;;;;1;6;1;OC Sthlm/Gotland
